Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65fb19ba808bd376baf6fd45,56caf7b564c068000c4d798a,APPROVED,Not Applicable,2024-03-20T17:15:43.883000Z,2024-03-20T17:29:02.770000Z,2024-03-21T14:57:20.013000Z,2024-03-20T17:29:03.249656Z,799.0,CIH2THBV,2799,43,Female,White,United States,United States,United States,English,No,Full-Time
65fb19c3d7d89f28a29e507f,6413665e5dec6a98797ef5ab,APPROVED,Not Applicable,2024-03-20T17:15:54.711000Z,2024-03-20T17:22:41.487000Z,2024-03-21T14:57:20.259000Z,2024-03-20T17:23:48.027866Z,407.0,CIH2THBV,863,19,Male,White,United States,United States,United States,English,No,Part-Time
65fb19cab3cf4148701033b5,606e3ddf19540080228e3a0c,APPROVED,Not Applicable,2024-03-20T17:15:59.380000Z,2024-03-20T17:22:59.273000Z,2024-03-21T14:57:20.893000Z,2024-03-20T17:24:00.245886Z,420.0,CIH2THBV,5595,32,Female,White,United States,United States,United States,English,No,Full-Time
65fb19cbd075246878c03bad,65dea762ac0ca424b0ac42ed,APPROVED,Not Applicable,2024-03-20T17:15:59.255000Z,2024-03-20T17:23:38.967000Z,2024-03-21T14:57:21.217000Z,2024-03-20T17:24:20.854791Z,460.0,CIH2THBV,196,23,Female,White,United States,United States,United States,English,No,Full-Time
65fb19dc048393665b258811,657b30f313bd945721ab89dc,APPROVED,Not Applicable,2024-03-20T17:16:19.714000Z,2024-03-20T17:33:52.971000Z,2024-03-21T14:57:21.682000Z,2024-03-20T17:33:55.643302Z,1054.0,CIH2THBV,343,38,Female,Black,Ghana,United States,United States,English,No,Full-Time
65fb19dc3e482af4f13288de,6034badeb512f97ce3682dc7,APPROVED,Not Applicable,2024-03-20T17:16:17.362000Z,2024-03-20T17:29:32.236000Z,2024-03-21T14:57:21.988000Z,2024-03-20T17:29:32.691465Z,795.0,CIH2THBV,4323,48,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65fb19e09bc288d75e6f17d5,5c7e764fa7432a00169e1499,APPROVED,Not Applicable,2024-03-20T17:16:22.299000Z,2024-03-20T17:27:32.369000Z,2024-03-21T14:57:22.224000Z,2024-03-20T17:27:32.796893Z,671.0,CIH2THBV,1410,45,Male,Black,United States,United States,United States,English,No,Full-Time
65fb19e1050d28c5741b1f9a,656607db0fc2ad7c7b0948fa,APPROVED,Not Applicable,2024-03-20T17:16:17.845000Z,2024-03-20T17:27:15.083000Z,2024-03-21T14:57:22.476000Z,2024-03-20T17:27:15.656445Z,658.0,CIH2THBV,881,26,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
65fb19e5b66cd69d21f0e5ad,65f37b2a052a9616b7b9d0f2,APPROVED,Not Applicable,2024-03-20T17:16:29.671000Z,2024-03-20T17:26:01.628000Z,2024-03-21T14:57:22.734000Z,2024-03-20T17:26:02.178779Z,572.0,CIH2THBV,44,24,Male,White,United States,United States,United States,English,No,Part-Time
65fb19e6989ba265d2f64f62,570bc1ffb9b52b00102db939,APPROVED,Not Applicable,2024-03-20T17:16:30.257000Z,2024-03-20T17:26:18.385000Z,2024-03-21T14:57:22.987000Z,2024-03-20T17:26:18.891464Z,589.0,CIH2THBV,8441,42,Female,White,United States,United States,United States,English,No,Other
65fb19ebea32eb82cfef89fd,5e6033dbfb4665381e27f2fc,APPROVED,Not Applicable,2024-03-20T17:16:32.092000Z,2024-03-20T17:28:29.961000Z,2024-03-21T14:57:23.252000Z,2024-03-20T17:28:30.429067Z,718.0,CIH2THBV,2647,42,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb19ecf7d5b50b078d54ef,601b9077694f034f0092dd8f,APPROVED,Not Applicable,2024-03-20T17:17:08.270000Z,2024-03-20T17:28:45.450000Z,2024-03-21T14:57:23.847000Z,2024-03-20T17:28:45.975324Z,698.0,CIH2THBV,2236,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb19ecabd90098ef19a3b7,65de3f6558e2556c9250e39e,APPROVED,Not Applicable,2024-03-20T17:16:43.859000Z,2024-03-20T17:25:44.518000Z,2024-03-21T14:57:23.539000Z,2024-03-20T17:25:45.288018Z,541.0,CIH2THBV,144,49,Male,White,United States,United States,United States,English,No,Full-Time
65fb19eee7a1c530eed98b13,65444bbc48998c14318caf9f,APPROVED,Not Applicable,2024-03-20T17:22:23.117000Z,2024-03-20T17:30:36.099000Z,2024-03-21T14:57:24.653000Z,2024-03-20T17:30:36.725177Z,493.0,CIH2THBV,1119,67,Female,White,United States,United States,United States,English,No,Full-Time
65fb19ef18be2d25ecf09cf7,63c09186d75a9bbd3bec5652,APPROVED,Not Applicable,2024-03-20T17:25:46.270000Z,2024-03-20T17:44:30.427000Z,2024-03-21T14:57:24.960000Z,2024-03-20T17:44:30.968058Z,1125.0,CIH2THBV,1213,49,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb19f58a4371fd39f2b3c1,651c4484ba17050f6b716614,APPROVED,Not Applicable,2024-03-20T17:20:03.713000Z,2024-03-20T17:31:02.722000Z,2024-03-21T14:57:25.193000Z,2024-03-20T17:31:03.146662Z,660.0,CIH2THBV,1365,30,Male,White,United States,United States,United States,English,No,Full-Time
65fb19fad8845db5cab69ec2,5fe112243ce806b5704eca6e,APPROVED,Not Applicable,2024-03-20T17:16:46.530000Z,2024-03-20T17:26:01.549000Z,2024-03-21T14:57:25.429000Z,2024-03-20T17:26:02.163929Z,556.0,CIH2THBV,5493,43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb1a06b66cd69d21f0e5af,559ffa9bfdf99b0ad674856a,APPROVED,Not Applicable,2024-03-20T17:17:00.800000Z,2024-03-20T17:23:51.903000Z,2024-03-21T14:57:25.662000Z,2024-03-20T17:24:33.144295Z,412.0,CIH2THBV,2213,38,Male,Asian,United States,United States,United States,English,No,Full-Time
65fb1a0da35eb2d308075f0f,628dfaf2fdd97303f3087572,APPROVED,Not Applicable,2024-03-20T17:17:01.022000Z,2024-03-20T17:28:14.356000Z,2024-03-21T14:57:25.875000Z,2024-03-20T17:28:14.810870Z,674.0,CIH2THBV,3873,33,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
65fb1a0de7a1c530eed98b21,628f7ed6b17795e8b70cc336,APPROVED,Not Applicable,2024-03-20T17:19:50.462000Z,2024-03-20T17:36:47.339000Z,2024-03-21T14:57:26.127000Z,2024-03-20T17:37:03.405899Z,1017.0,CIH2THBV,3570,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
65fb1a129aa3798e8035a537,6516d5862e627be30bea296f,APPROVED,Not Applicable,2024-03-20T17:17:12.554000Z,2024-03-20T17:27:26.316000Z,2024-03-21T14:57:26.353000Z,2024-03-20T17:27:26.874071Z,614.0,CIH2THBV,1539,53,Male,White,United States,United States,United States,English,No,Full-Time
65fb1a1685fddca5462587fe,633f4f203450d46b01e3d16b,APPROVED,Not Applicable,2024-03-20T17:22:15.095000Z,2024-03-20T17:34:53.869000Z,2024-03-21T14:57:26.641000Z,2024-03-20T17:34:54.821318Z,759.0,CIH2THBV,4000,35,Male,White,Netherlands,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb1a1b4d8bbeceaed84c9f,60f6ce6de6cf393bcde0c14d,APPROVED,Not Applicable,2024-03-20T17:17:15.262000Z,2024-03-20T17:32:04.787000Z,2024-03-21T14:57:26.914000Z,2024-03-20T17:32:05.261749Z,890.0,CIH2THBV,2862,59,Female,White,United States,United States,United States,English,No,Full-Time
65fb1a22df32078f1819a3c4,61575f1257634f8182c29c16,APPROVED,Not Applicable,2024-03-20T17:17:26.203000Z,2024-03-20T17:28:31.506000Z,2024-03-21T14:57:27.130000Z,2024-03-20T17:28:31.898246Z,666.0,CIH2THBV,6549,32,Male,White,United States,United States,United States,English,No,Full-Time
65fb1a2444b53e24f4349dcb,657a151c1529c17f751d218d,APPROVED,Not Applicable,2024-03-20T17:18:14.302000Z,2024-03-20T17:31:19.189000Z,2024-03-21T14:57:27.418000Z,2024-03-20T17:31:19.688292Z,785.0,CIH2THBV,393,23,Female,Asian,United States,United States,United States,English,No,Full-Time
65fb1a32841d192d84438435,6506f9e821e92759b20c2be6,APPROVED,Not Applicable,2024-03-20T17:17:38.336000Z,2024-03-20T17:25:43.337000Z,2024-03-21T14:57:27.726000Z,2024-03-20T17:25:43.854970Z,486.0,CIH2THBV,942,39,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb1a337135312b2243844f,6400e3697879c55c323f34d0,APPROVED,Not Applicable,2024-03-20T17:17:56.316000Z,2024-03-20T17:28:47.761000Z,2024-03-21T14:57:28.004000Z,2024-03-20T17:28:48.240120Z,652.0,CIH2THBV,1806,31,Male,White,United States,United States,United States,English,No,Part-Time
65fb1a35f4aea35207fbe66e,6234d77291179c1badffad36,APPROVED,Not Applicable,2024-03-20T17:18:16.467000Z,2024-03-20T17:40:51.987000Z,2024-03-21T14:57:28.354000Z,2024-03-20T17:41:42.906395Z,1356.0,CIH2THBV,3346,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb1a3a7b98920f3c103404,65c642e97c58317f4730e6a0,APPROVED,Not Applicable,2024-03-20T17:17:56.812000Z,2024-03-20T17:35:37.846000Z,2024-03-21T14:57:28.671000Z,2024-03-20T17:35:38.490290Z,1062.0,CIH2THBV,218,63,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65fb1a3d3b0970ccf390560e,5fd9227fbeeb773aa4d6c986,APPROVED,Not Applicable,2024-03-20T17:17:51.844000Z,2024-03-20T17:24:00.406000Z,2024-03-21T14:57:28.980000Z,2024-03-20T17:24:39.108897Z,369.0,CIH2THBV,5471,34,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
