Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65fafeee114efaeb2c8af097,61705235c277934df17055e6,APPROVED,Not Applicable,2024-03-20T15:27:22.166000Z,2024-03-20T15:38:41.808000Z,2024-03-21T14:54:59.767000Z,2024-03-20T15:39:11.143054Z,680.0,CIH2THBV,5001,49,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65fafeee3e42fe83877ddddf,647621dbfc364c3b8c75f627,APPROVED,Not Applicable,2024-03-20T15:21:26.435000Z,2024-03-20T15:31:20.176000Z,2024-03-21T14:55:00.025000Z,2024-03-20T15:31:20.844031Z,594.0,CIH2THBV,1882,27,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fafeefec856efc58b4fa8c,648a3e85644594030e52bcfd,APPROVED,Not Applicable,2024-03-20T15:21:22.241000Z,2024-03-20T15:40:15.959000Z,2024-03-21T14:55:00.949000Z,2024-03-20T15:40:16.499550Z,1134.0,CIH2THBV,1607,60,Male,Black,United States,United States,United States,English,Yes,Full-Time
65fafeef9e0b2290a9851357,5f467b0a0d1aef037515c8c9,APPROVED,Not Applicable,2024-03-20T15:21:19.396000Z,2024-03-20T15:35:36.630000Z,2024-03-21T14:55:00.651000Z,2024-03-20T15:38:34.411641Z,858.0,CIH2THBV,4287,41,Male,White,United States,United States,United States,English,No,Full-Time
65fafeef078153eb43522ed5,6073e0d481953bbd2cd61145,APPROVED,Not Applicable,2024-03-20T15:21:23.659000Z,2024-03-20T16:07:07.042000Z,2024-03-21T14:55:00.366000Z,2024-03-20T16:07:07.666880Z,2744.0,CIH2THBV,3305,30,Male,White,United States,United States,United States,English,No,Full-Time
65fafef0854b8b30bba0d265,5cd6c1197b871a0001b13589,APPROVED,Not Applicable,2024-03-20T15:21:26.449000Z,2024-03-20T15:34:48.092000Z,2024-03-21T14:55:01.795000Z,2024-03-20T16:40:11.543798Z,802.0,CIH2THBV,7482,62,Female,White,United States,United States,United States,English,No,Full-Time
65fafef01064a08135003ef4,65707e9db593e1e6c2e7b416,APPROVED,Not Applicable,2024-03-20T15:21:34.452000Z,2024-03-20T15:30:17.900000Z,2024-03-21T14:55:01.190000Z,2024-03-20T15:30:18.581905Z,524.0,CIH2THBV,711,26,Female,White,United States,United States,United States,English,No,Full-Time
65fafef055ce79759b385929,5fbb89e20ddd50a66ab62a67,APPROVED,Not Applicable,2024-03-20T15:21:31.292000Z,2024-03-20T15:30:16.046000Z,2024-03-21T14:55:01.504000Z,2024-03-20T15:30:16.823092Z,525.0,CIH2THBV,5724,50,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65fafef1c8a08effd15debd9,5fb7dd473afbb1033b491811,APPROVED,Not Applicable,2024-03-20T15:22:07.872000Z,2024-03-20T15:38:41.001000Z,2024-03-21T14:55:02.047000Z,2024-03-20T15:39:10.977119Z,994.0,CIH2THBV,3249,46,Male,White,United States,United States,United States,English,No,Full-Time
65fafef20facd292114e0263,5ddd2a4459b1b0c7509c7a47,APPROVED,Not Applicable,2024-03-20T15:21:22.603000Z,2024-03-20T15:49:26.350000Z,2024-03-21T14:55:02.345000Z,2024-03-20T15:50:26.056211Z,1684.0,CO4SDEJE,4073,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
