participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.trust_choice,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
56,mce1terv,60c2b160526d0ae3b07ca006,0,29,29,Thanks,MyPage,2024-03-20 17:44:22.165508,1,,,50.0,56,,0.0,2,1,1,1aii5uj2,,,,,0
57,u5a6ewlh,53987712fdf99b68e3a45021,0,29,29,Thanks,MyPage,2024-03-20 17:44:48.287825,1,,,150.0,57,,0.0,2,1,1,1aii5uj2,,,,,0
58,6cwbdyai,640b816df86dcee615619d0d,0,29,29,Thanks,MyPage,2024-03-20 17:45:54.394081,1,,,200.0,58,,0.0,1,1,1,1aii5uj2,,,,,0
59,sgrheznd,655341eb4e3bc14629ff1f23,0,29,29,Thanks,MyPage,2024-03-20 17:46:13.752038,1,,,200.0,59,,0.0,1,1,1,1aii5uj2,,,,,0
60,3jq5ta6j,60b49cb1dc5470789edd23fe,0,29,29,Thanks,MyPage,2024-03-20 17:46:52.359463,1,,,150.0,60,,0.0,1,1,1,1aii5uj2,,,,,0
61,m7vuhruv,62a42874616cea6120350ad9,0,29,29,Thanks,MyPage,2024-03-20 17:48:35.490034,1,,,200.0,61,,0.0,4,1,1,1aii5uj2,,,,,0
62,443fhdmm,6488e429e530a1949174c9f4,0,2,29,Consent_general,GeneralIntroPage,2024-03-20 17:49:02.330359,1,,,0.0,62,,0.0,,1,1,1aii5uj2,,,,,0
63,mp426jr6,616c056b42e788ef31efc4b0,0,29,29,Thanks,MyPage,2024-03-20 17:49:05.641377,1,,,150.0,63,,0.0,2,1,1,1aii5uj2,,,,,0
64,19v9orim,5ff07b5ee7a1d23e719e421e,0,29,29,Thanks,MyPage,2024-03-20 17:49:06.641711,1,,,150.0,64,,0.0,5,1,1,1aii5uj2,,,,,0
65,8krib80r,610d6c481ca4797b863fe3d1,0,29,29,Thanks,MyPage,2024-03-20 17:49:11.839149,1,,,150.0,65,,0.0,4,1,1,1aii5uj2,,,,,0
66,ec7j7jxy,65eb6ffd3cd8843ed98975a5,0,29,29,Thanks,MyPage,2024-03-20 17:49:13.918293,1,,,150.0,66,,0.0,4,1,1,1aii5uj2,,,,,0
67,9l0qr32d,65d6af2397543519d98f2498,0,29,29,Thanks,MyPage,2024-03-20 17:49:15.509315,1,,,200.0,67,,0.0,4,1,1,1aii5uj2,,,,,0
68,pi40u589,5a6f1ccade1f390001dbd8b7,0,29,29,Thanks,MyPage,2024-03-20 17:49:18.766689,1,,,150.0,68,,0.0,4,1,1,1aii5uj2,,,,,0
69,luqi1dm7,63d3fa0d6c990bc96e11becf,0,29,29,Thanks,MyPage,2024-03-20 17:49:18.725446,1,,,50.0,69,,0.0,2,1,1,1aii5uj2,,,,,0
70,b2ccurz9,60dbf4d94a3b5564b68881e8,0,29,29,Thanks,MyPage,2024-03-20 17:49:19.772492,1,,,200.0,70,,0.0,1,1,1,1aii5uj2,,,,,0
71,ghm3jx1p,5b20fb104c72120001f26359,0,6,29,Intro_ST,TestPage,2024-03-20 17:49:19.983146,1,,,0.0,71,,0.0,,1,1,1aii5uj2,,,,,0
72,zopqa6ar,611183b5896b557f04dcc3aa,0,29,29,Thanks,MyPage,2024-03-20 17:49:21.048418,1,,,50.0,72,,0.0,3,1,1,1aii5uj2,,,,,0
73,wawt1udd,5da88a6037d42100144928bd,0,29,29,Thanks,MyPage,2024-03-20 17:49:23.035271,1,,,150.0,73,,0.0,5,1,1,1aii5uj2,,,,,0
74,0h240hpk,65dfb811a54bc9bfe49c42f5,0,29,29,Thanks,MyPage,2024-03-20 17:49:24.203423,1,,,150.0,74,,0.0,5,1,1,1aii5uj2,,,,,0
75,rw5lg9kt,5dd4767b32288646716dc98a,0,29,29,Thanks,MyPage,2024-03-20 17:49:24.225795,1,,,200.0,75,,0.0,2,1,1,1aii5uj2,,,,,0
76,ewo3tuk6,64045393fa09ada78f0b5301,0,29,29,Thanks,MyPage,2024-03-20 17:49:27.360544,1,,,150.0,76,,0.0,1,1,1,1aii5uj2,,,,,0
77,lvmc0h33,597763c969b5670001b6c8cf,0,6,29,Intro_ST,TestPage,2024-03-20 17:49:29.176326,1,,,0.0,77,,0.0,,1,1,1aii5uj2,,,,,0
78,yckq2wxx,650b0eb2e8c0266da78521fb,0,29,29,Thanks,MyPage,2024-03-20 17:49:29.345882,1,,,50.0,78,,0.0,4,1,1,1aii5uj2,,,,,0
79,lpz01l80,5aa69293f6dfdd0001eb03ec,0,3,29,Consent_general,WithdrawPage,2024-03-20 17:49:31.590793,1,,,0.0,79,,0.0,,1,1,1aii5uj2,,,,,0
80,4p0cx926,64d12a70e6bc34c6c54d0097,0,29,29,Thanks,MyPage,2024-03-20 17:49:31.735530,1,,,200.0,80,,0.0,1,1,1,1aii5uj2,,,,,0
81,t1rb92gl,5d649652adc4e8001a2d258d,0,29,29,Thanks,MyPage,2024-03-20 17:49:32.051176,1,,,150.0,81,,0.0,3,1,1,1aii5uj2,,,,,0
82,q1y5dyzi,65028df3dcbf9224299692c4,0,29,29,Thanks,MyPage,2024-03-20 17:49:37.526185,1,,,100.0,82,,0.0,4,1,1,1aii5uj2,,,,,0
83,x51yjblg,65eb78516ff6798ef91c756c,0,29,29,Thanks,MyPage,2024-03-20 17:49:38.347741,1,,,150.0,83,,0.0,1,1,1,1aii5uj2,,,,,0
84,4oqxe6md,628c2454c8c66010dd87391d,0,29,29,Thanks,MyPage,2024-03-20 17:49:38.066080,1,,,150.0,84,,0.0,3,1,1,1aii5uj2,,,,,0
85,uv1sk6ce,5fc7a6aaa7646c0009521161,0,29,29,Thanks,MyPage,2024-03-20 17:49:41.339305,1,,,50.0,85,,0.0,1,1,1,1aii5uj2,,,,,0
86,9tsrbz0v,632b947efa9da6a9bde31f94,0,29,29,Thanks,MyPage,2024-03-20 17:49:42.041469,1,,,150.0,86,,0.0,5,1,1,1aii5uj2,,,,,0
87,fmg7lp2f,61071715ef66759482346ce4,0,29,29,Thanks,MyPage,2024-03-20 17:49:42.805472,1,,,150.0,87,,0.0,1,1,1,1aii5uj2,,,,,0
88,79th3xgg,65b92135e296f28cb1a093c3,0,29,29,Thanks,MyPage,2024-03-20 17:49:43.998077,1,,,200.0,88,,0.0,2,1,1,1aii5uj2,,,,,0
89,sxvomnz4,65a53b4da8e15bf1de72f873,0,29,29,Thanks,MyPage,2024-03-20 17:49:46.488079,1,,,100.0,89,,0.0,1,1,1,1aii5uj2,,,,,0
90,2a09ajwr,647c65c5acb91c89819c7970,0,29,29,Thanks,MyPage,2024-03-20 17:49:49.585129,1,,,50.0,90,,0.0,1,1,1,1aii5uj2,,,,,0
91,diiocdgz,64527892acde0fbd392a41d6,0,29,29,Thanks,MyPage,2024-03-20 17:49:58.527757,1,,,100.0,91,,0.0,4,1,1,1aii5uj2,,,,,0
92,4hruaqab,6575fb1c1a04b30cfb2832d5,0,29,29,Thanks,MyPage,2024-03-20 17:50:29.783669,1,,,200.0,92,,0.0,1,1,1,1aii5uj2,,,,,0
93,no21apzb,62b07fada18474adc21fa4b1,0,16,29,not_completed,MyPage,2024-03-20 17:50:29.849322,1,,,0.0,93,,0.0,,1,1,1aii5uj2,,,,,0
94,eintq4h9,6531958a74d39ace86a60bd9,0,29,29,Thanks,MyPage,2024-03-20 17:50:33.702124,1,,,200.0,94,,0.0,2,1,1,1aii5uj2,,,,,0
95,tiltjivd,5f4a7a00dc1bde60ab8f7ac5,0,29,29,Thanks,MyPage,2024-03-20 17:50:33.856358,1,,,150.0,95,,0.0,2,1,1,1aii5uj2,,,,,0
96,1armsbto,5b33a01fa8327d0001003821,0,29,29,Thanks,MyPage,2024-03-20 17:50:36.852418,1,,,100.0,96,,0.0,4,1,1,1aii5uj2,,,,,0
97,m742inz5,6560ca7bb947c4f10cf53c36,0,29,29,Thanks,MyPage,2024-03-20 17:50:42.170931,1,,,200.0,97,,0.0,4,1,1,1aii5uj2,,,,,0
98,ilbvg6hb,6518cf249463264599a7918d,0,29,29,Thanks,MyPage,2024-03-20 17:50:43.606356,1,,,50.0,98,,0.0,2,1,1,1aii5uj2,,,,,0
99,dwgl499y,65cba317504938f6ca5272f5,0,29,29,Thanks,MyPage,2024-03-20 17:50:44.073939,1,,,150.0,99,,0.0,4,1,1,1aii5uj2,,,,,0
100,gl7ftop5,5ff1fd761d6cb468718cdbeb,0,29,29,Thanks,MyPage,2024-03-20 17:50:45.997864,1,,,100.0,100,,0.0,2,1,1,1aii5uj2,,,,,0
101,0qjuihlm,6441557474b4acdbbcc9e4eb,0,29,29,Thanks,MyPage,2024-03-20 17:50:47.545420,1,,,50.0,101,,0.0,1,1,1,1aii5uj2,,,,,0
102,ixdr83p2,5d7ff85ffec5620017b07c40,0,29,29,Thanks,MyPage,2024-03-20 17:50:51.347741,1,,,50.0,102,,0.0,4,1,1,1aii5uj2,,,,,0
103,fxsxc630,65d0bc61f1264ee93bd93055,0,29,29,Thanks,MyPage,2024-03-20 17:50:53.747524,1,,,50.0,103,,0.0,2,1,1,1aii5uj2,,,,,0
104,bkrluo84,651c2cc23704dc10500ae77c,0,29,29,Thanks,MyPage,2024-03-20 17:50:59.758602,1,,,50.0,104,,0.0,4,1,1,1aii5uj2,,,,,0
105,wkxjulqf,59f0f82ce75b450001a699ad,0,29,29,Thanks,MyPage,2024-03-20 17:51:21.744039,1,,,50.0,105,,0.0,1,1,1,1aii5uj2,,,,,0
106,4zrm14m4,63052f20afc39e87110eb83e,0,29,29,Thanks,MyPage,2024-03-20 17:52:01.119382,1,,,100.0,106,,0.0,3,1,1,1aii5uj2,,,,,0
107,pf11h3a4,63ebb22fae90027a0e121582,0,29,29,Thanks,MyPage,2024-03-20 17:52:11.413540,1,,,50.0,107,,0.0,1,1,1,1aii5uj2,,,,,0
108,qzdowl3n,65eb922aaa1aed668c846309,0,29,29,Thanks,MyPage,2024-03-20 17:54:08.844948,1,,,200.0,108,,0.0,1,1,1,1aii5uj2,,,,,0
109,5xz1irys,63616240cc69594f32b0ff2e,0,29,29,Thanks,MyPage,2024-03-20 17:55:28.482888,1,,,150.0,109,,0.0,1,1,1,1aii5uj2,,,,,0
110,9y77t12g,5ac440da9534ba0001c736da,0,29,29,Thanks,MyPage,2024-03-20 17:56:45.326177,1,,,150.0,110,,0.0,2,1,1,1aii5uj2,,,,,0
111,5e49xzub,60fcefe49e61a0aa689df3c8,0,16,29,not_completed,MyPage,2024-03-20 17:58:24.945525,1,,,0.0,111,,0.0,,1,1,1aii5uj2,,,,,0
112,f7y4g0pg,,0,0,29,,,,0,,,0.0,112,,0.0,,1,1,1aii5uj2,,,,,0
113,nmtzo14p,,0,0,29,,,,0,,,0.0,113,,0.0,,1,1,1aii5uj2,,,,,0
114,xtdlxlgn,,0,0,29,,,,0,,,0.0,114,,0.0,,1,1,1aii5uj2,,,,,0
115,uxn2d14q,,0,0,29,,,,0,,,0.0,115,,0.0,,1,1,1aii5uj2,,,,,0
116,fpikt2au,,0,0,29,,,,0,,,0.0,116,,0.0,,1,1,1aii5uj2,,,,,0
117,n6ee21r0,,0,0,29,,,,0,,,0.0,117,,0.0,,1,1,1aii5uj2,,,,,0
118,hdn6pm4q,,0,0,29,,,,0,,,0.0,118,,0.0,,1,1,1aii5uj2,,,,,0
119,xrqe7ecz,,0,0,29,,,,0,,,0.0,119,,0.0,,1,1,1aii5uj2,,,,,0
120,vfl75c4b,,0,0,29,,,,0,,,0.0,120,,0.0,,1,1,1aii5uj2,,,,,0
121,a7977py1,,0,0,29,,,,0,,,0.0,121,,0.0,,1,1,1aii5uj2,,,,,0
122,c58bx38s,,0,0,29,,,,0,,,0.0,122,,0.0,,1,1,1aii5uj2,,,,,0
123,vaey9jly,,0,0,29,,,,0,,,0.0,123,,0.0,,1,1,1aii5uj2,,,,,0
124,mvab53zk,,0,0,29,,,,0,,,0.0,124,,0.0,,1,1,1aii5uj2,,,,,0
125,hj639rfl,,0,0,29,,,,0,,,0.0,125,,0.0,,1,1,1aii5uj2,,,,,0
126,etgzpbpd,,0,0,29,,,,0,,,0.0,126,,0.0,,1,1,1aii5uj2,,,,,0
127,j2can7sj,,0,0,29,,,,0,,,0.0,127,,0.0,,1,1,1aii5uj2,,,,,0
128,5l0ppckq,,0,0,29,,,,0,,,0.0,128,,0.0,,1,1,1aii5uj2,,,,,0
129,y76qmogb,,0,0,29,,,,0,,,0.0,129,,0.0,,1,1,1aii5uj2,,,,,0
130,odmud51s,,0,0,29,,,,0,,,0.0,130,,0.0,,1,1,1aii5uj2,,,,,0
1,nrglb8r9,63c515f70542e2ff1937031b,0,1,29,Consent_general,ConsentPage,2024-03-20 17:07:16.048016,1,,,0.0,1,,0.0,,1,1,u3pxiuqe,,,,,0
2,ld5mleiz,64402f7ad3d019dc99b9f3f0,0,29,29,Thanks,MyPage,2024-03-20 17:11:14.462077,1,,,150.0,2,,0.0,2,1,1,u3pxiuqe,,,,,0
3,s2opc3fe,63f82a4ff43ec144ca3622a8,0,4,29,Intro_RT,GameIntroPage,2024-03-20 17:12:22.976940,1,,,0.0,3,,0.0,,1,1,u3pxiuqe,,,,,0
4,0beg25bq,13g00T7Zd26ml597DL6956S7,0,1,29,Consent_general,ConsentPage,2024-03-20 17:12:24.390573,1,,,0.0,4,,0.0,,1,1,u3pxiuqe,,,,,0
5,e30ecthk,5d4869cc692e5400197a980c,0,29,29,Thanks,MyPage,2024-03-20 17:12:32.575822,1,,,100.0,5,,0.0,4,1,1,u3pxiuqe,,,,,0
6,ubb99n51,5dc483cf74939e34e55c3619,0,29,29,Thanks,MyPage,2024-03-20 17:12:34.768033,1,,,150.0,6,,0.0,5,1,1,u3pxiuqe,,,,,0
7,3lffep14,1Jg007jZ12609Z97D96n5667,0,1,29,Consent_general,ConsentPage,2024-03-20 17:12:36.619920,1,,,0.0,7,,0.0,,1,1,u3pxiuqe,,,,,0
8,9gnrbho9,5deb341d35575a2547b1f85a,0,29,29,Thanks,MyPage,2024-03-20 17:13:06.903299,1,,,150.0,8,,0.0,4,1,1,u3pxiuqe,,,,,0
9,kh929oi9,5d63867550d0dd0017805976,0,29,29,Thanks,MyPage,2024-03-20 17:13:08.352705,1,,,150.0,9,,0.0,4,1,1,u3pxiuqe,,,,,0
10,a7j57a3j,63d152150ad28a2b24aa507a,0,29,29,Thanks,MyPage,2024-03-20 17:13:08.888743,1,,,150.0,10,,0.0,4,1,1,u3pxiuqe,,,,,0
11,fjokx5q5,6553ec2b42938fd3b702d694,0,6,29,Intro_RT,TestPage,2024-03-20 17:13:14.008861,1,,,0.0,11,,0.0,,1,1,u3pxiuqe,,,,,0
12,dfzkut6v,5df4892578322533c70aecdf,0,29,29,Thanks,MyPage,2024-03-20 17:13:14.762172,1,,,150.0,12,,0.0,4,1,1,u3pxiuqe,,,,,0
13,2u9wm28s,651dc3d05cac9714062c2034,0,29,29,Thanks,MyPage,2024-03-20 17:13:44.114401,1,,,150.0,13,,0.0,4,1,1,u3pxiuqe,,,,,0
14,66rs23rm,62976e7114308ee7c69d10ae,0,29,29,Thanks,MyPage,2024-03-20 17:13:45.739287,1,,,150.0,14,,0.0,4,1,1,u3pxiuqe,,,,,0
15,mu1p7472,5bef64b373e44f0001092811,0,29,29,Thanks,MyPage,2024-03-20 17:13:58.947621,1,,,150.0,15,,0.0,1,1,1,u3pxiuqe,,,,,0
16,lypnbq34,5c223d4a4a7e1f000137e5b9,0,29,29,Thanks,MyPage,2024-03-20 17:14:03.900502,1,,,150.0,16,,0.0,4,1,1,u3pxiuqe,,,,,0
17,0qrpj0vq,63dd3dd2593c92be97d8dbde,0,29,29,Thanks,MyPage,2024-03-20 17:14:33.305765,1,,,150.0,17,,0.0,5,1,1,u3pxiuqe,,,,,0
18,qln9aj7i,5de5496937e1d50ca63e0fa5,0,29,29,Thanks,MyPage,2024-03-20 17:14:42.680319,1,,,150.0,18,,0.0,4,1,1,u3pxiuqe,,,,,0
19,hinodhov,5d2fb8f7034d7d000164bd18,0,29,29,Thanks,MyPage,2024-03-20 17:14:44.495582,1,,,100.0,19,,0.0,2,1,1,u3pxiuqe,,,,,0
20,ypglwbs1,657b111e0f834cfa496bd068,0,29,29,Thanks,MyPage,2024-03-20 17:14:54.540456,1,,,150.0,20,,0.0,3,1,1,u3pxiuqe,,,,,0
21,kcvtghym,6150ad2e7810ffa81684d2cb,0,29,29,Thanks,MyPage,2024-03-20 17:14:54.557099,1,,,50.0,21,,0.0,2,1,1,u3pxiuqe,,,,,0
22,h8bpec9c,5ffb8c5b60571908f3ac19fa,0,29,29,Thanks,MyPage,2024-03-20 17:14:56.225478,1,,,150.0,22,,0.0,4,1,1,u3pxiuqe,,,,,0
23,yd563c1v,5f2f03deec679e2cf4a992e6,0,29,29,Thanks,MyPage,2024-03-20 17:14:58.045943,1,,,150.0,23,,0.0,1,1,1,u3pxiuqe,,,,,0
24,smh7gp04,63852498bcb698988baa11c2,0,6,29,Intro_RT,TestPage,2024-03-20 17:15:12.770744,1,,,0.0,24,,0.0,,1,1,u3pxiuqe,,,,,0
25,ul77hvr9,611c0f606e7c5373600b2943,0,29,29,Thanks,MyPage,2024-03-20 17:15:19.529678,1,,,150.0,25,,0.0,3,1,1,u3pxiuqe,,,,,0
26,wpyjdfq4,5d350282cec7150015d16494,0,29,29,Thanks,MyPage,2024-03-20 17:15:25.280557,1,,,150.0,26,,0.0,2,1,1,u3pxiuqe,,,,,0
27,ycxqusv9,6412285c18716831333d53b3,0,29,29,Thanks,MyPage,2024-03-20 17:15:26.820574,1,,,100.0,27,,0.0,2,1,1,u3pxiuqe,,,,,0
28,t6lxoiso,63a9a8f2f098b7e45bd03721,0,29,29,Thanks,MyPage,2024-03-20 17:15:28.804715,1,,,150.0,28,,0.0,5,1,1,u3pxiuqe,,,,,0
29,oaha4rl3,58ac91c38bf22a00015b91b3,0,29,29,Thanks,MyPage,2024-03-20 17:15:29.273141,1,,,150.0,29,,0.0,2,1,1,u3pxiuqe,,,,,0
30,oomb2wb1,6429ffe11a9806a9a95ad072,0,29,29,Thanks,MyPage,2024-03-20 17:15:34.691011,1,,,150.0,30,,0.0,5,1,1,u3pxiuqe,,,,,0
31,ghj205rp,6387984be099d077b7cd8508,0,29,29,Thanks,MyPage,2024-03-20 17:15:35.002095,1,,,150.0,31,,0.0,1,1,1,u3pxiuqe,,,,,0
32,snft7z1p,56caf7b564c068000c4d798a,0,29,29,Thanks,MyPage,2024-03-20 17:15:46.802136,1,,,100.0,32,,0.0,4,1,1,u3pxiuqe,,,,,0
33,iqs3hw3b,5df3c82961b48a2907204173,0,29,29,Thanks,MyPage,2024-03-20 17:15:49.398756,1,,,150.0,33,,0.0,3,1,1,u3pxiuqe,,,,,0
34,eejryc3s,5e84bd7c34d5d9072128fac1,0,29,29,Thanks,MyPage,2024-03-20 17:15:52.823898,1,,,150.0,34,,0.0,4,1,1,u3pxiuqe,,,,,0
35,92cmc2rk,6413665e5dec6a98797ef5ab,0,29,29,Thanks,MyPage,2024-03-20 17:15:56.363460,1,,,100.0,35,,0.0,3,1,1,u3pxiuqe,,,,,0
36,9u6pbmu4,60c770aa2d2928bfda4c7cd4,0,6,29,Intro_RT,TestPage,2024-03-20 17:16:01.155814,1,,,0.0,36,,0.0,,1,1,u3pxiuqe,,,,,0
37,dxg0lw7j,65dea762ac0ca424b0ac42ed,0,29,29,Thanks,MyPage,2024-03-20 17:16:01.232316,1,,,150.0,37,,0.0,4,1,1,u3pxiuqe,,,,,0
38,ylo67zbf,606e3ddf19540080228e3a0c,0,29,29,Thanks,MyPage,2024-03-20 17:16:04.732654,1,,,150.0,38,,0.0,2,1,1,u3pxiuqe,,,,,0
39,d0alvsma,6010b744db280e455a5250bd,0,29,29,Thanks,MyPage,2024-03-20 17:16:14.417698,1,,,200.0,39,,0.0,4,1,1,u3pxiuqe,,,,,0
40,0zg5xwa1,656607db0fc2ad7c7b0948fa,0,29,29,Thanks,MyPage,2024-03-20 17:16:20.225360,1,,,100.0,40,,0.0,1,1,1,u3pxiuqe,,,,,0
41,uyraxgs4,6034badeb512f97ce3682dc7,0,29,29,Thanks,MyPage,2024-03-20 17:16:20.665117,1,,,150.0,41,,0.0,5,1,1,u3pxiuqe,,,,,0
42,8cth7ti0,5c7e764fa7432a00169e1499,0,29,29,Thanks,MyPage,2024-03-20 17:16:25.108765,1,,,150.0,42,,0.0,2,1,1,u3pxiuqe,,,,,0
43,b67xrvbt,58742bf5d53c97000159df8c,0,29,29,Thanks,MyPage,2024-03-20 17:16:26.401374,1,,,150.0,43,,0.0,4,1,1,u3pxiuqe,,,,,0
44,uchsuaof,657b30f313bd945721ab89dc,0,29,29,Thanks,MyPage,2024-03-20 17:16:27.142069,1,,,100.0,44,,0.0,1,1,1,u3pxiuqe,,,,,0
45,6g790191,570bc1ffb9b52b00102db939,0,29,29,Thanks,MyPage,2024-03-20 17:16:32.518984,1,,,150.0,45,,0.0,4,1,1,u3pxiuqe,,,,,0
46,1xq1rplo,65f37b2a052a9616b7b9d0f2,0,29,29,Thanks,MyPage,2024-03-20 17:16:33.466319,1,,,100.0,46,,0.0,2,1,1,u3pxiuqe,,,,,0
47,asssrani,5e6033dbfb4665381e27f2fc,0,29,29,Thanks,MyPage,2024-03-20 17:16:34.889416,1,,,150.0,47,,0.0,4,1,1,u3pxiuqe,,,,,0
48,v5nipys6,608437f0b139060610c9f0c1,0,6,29,Intro_RT,TestPage,2024-03-20 17:16:42.440098,1,,,0.0,48,,0.0,,1,1,u3pxiuqe,,,,,0
49,22msze0d,65de3f6558e2556c9250e39e,0,29,29,Thanks,MyPage,2024-03-20 17:16:46.709310,1,,,150.0,49,,0.0,4,1,1,u3pxiuqe,,,,,0
50,o0vl7inn,5fe112243ce806b5704eca6e,0,29,29,Thanks,MyPage,2024-03-20 17:16:54.628844,1,,,150.0,50,,0.0,5,1,1,u3pxiuqe,,,,,0
51,sx1bgqlh,5f77c6a1a110ce346dc016ec,0,5,29,Intro_RT,DemoPage,2024-03-20 17:16:57.319061,1,,,0.0,51,,0.0,,1,1,u3pxiuqe,,,,,0
52,v5s7zw6t,559ffa9bfdf99b0ad674856a,0,29,29,Thanks,MyPage,2024-03-20 17:17:02.840550,1,,,150.0,52,,0.0,2,1,1,u3pxiuqe,,,,,0
53,zp1ahlkv,628dfaf2fdd97303f3087572,0,29,29,Thanks,MyPage,2024-03-20 17:17:05.445374,1,,,150.0,53,,0.0,1,1,1,u3pxiuqe,,,,,0
54,m3q54e5k,601b9077694f034f0092dd8f,0,29,29,Thanks,MyPage,2024-03-20 17:17:11.371394,1,,,100.0,54,,0.0,1,1,1,u3pxiuqe,,,,,0
55,wc9snjae,6516d5862e627be30bea296f,0,29,29,Thanks,MyPage,2024-03-20 17:17:14.851219,1,,,150.0,55,,0.0,4,1,1,u3pxiuqe,,,,,0
56,m96lq0i8,60f6ce6de6cf393bcde0c14d,0,29,29,Thanks,MyPage,2024-03-20 17:17:20.262089,1,,,100.0,56,,0.0,5,1,1,u3pxiuqe,,,,,0
57,5uouorfa,61575f1257634f8182c29c16,0,29,29,Thanks,MyPage,2024-03-20 17:17:28.851620,1,,,150.0,57,,0.0,2,1,1,u3pxiuqe,,,,,0
58,idm03cix,6543abd612dc7fc77f466814,0,6,29,Intro_RT,TestPage,2024-03-20 17:17:38.530040,1,,,0.0,58,,0.0,,1,1,u3pxiuqe,,,,,0
59,34kjfg9m,6506f9e821e92759b20c2be6,0,29,29,Thanks,MyPage,2024-03-20 17:17:43.687616,1,,,150.0,59,,0.0,2,1,1,u3pxiuqe,,,,,0
60,djhth67v,627448a7458cf55c0cdea3bb,0,6,29,Intro_RT,TestPage,2024-03-20 17:17:46.936228,1,,,0.0,60,,0.0,,1,1,u3pxiuqe,,,,,0
61,o1ej9s8b,5fd9227fbeeb773aa4d6c986,0,29,29,Thanks,MyPage,2024-03-20 17:17:53.939585,1,,,150.0,61,,0.0,4,1,1,u3pxiuqe,,,,,0
62,ndqcjsz8,5ba292385301b80001c71ba2,0,6,29,Intro_RT,TestPage,2024-03-20 17:17:57.720997,1,,,0.0,62,,0.0,,1,1,u3pxiuqe,,,,,0
63,ol1fbuh7,6400e3697879c55c323f34d0,0,29,29,Thanks,MyPage,2024-03-20 17:18:03.838059,1,,,150.0,63,,0.0,4,1,1,u3pxiuqe,,,,,0
64,g1miuhm4,65c642e97c58317f4730e6a0,0,29,29,Thanks,MyPage,2024-03-20 17:18:03.301063,1,,,150.0,64,,0.0,5,1,1,u3pxiuqe,,,,,0
65,ynk0hlvj,5f3d6975ef131710ed519c7a,0,29,29,Thanks,MyPage,2024-03-20 17:18:03.696485,1,,,150.0,65,,0.0,5,1,1,u3pxiuqe,,,,,0
66,ihs5wz6x,56fa002e8425ef000b3a4276,0,29,29,Thanks,MyPage,2024-03-20 17:18:07.853525,1,,,150.0,66,,0.0,4,1,1,u3pxiuqe,,,,,0
67,f118z40s,655fa05b1303f59972ea6555,0,29,29,Thanks,MyPage,2024-03-20 17:18:14.201820,1,,,150.0,67,,0.0,1,1,1,u3pxiuqe,,,,,0
68,5mnulid6,657a151c1529c17f751d218d,0,29,29,Thanks,MyPage,2024-03-20 17:18:19.718612,1,,,50.0,68,,0.0,4,1,1,u3pxiuqe,,,,,0
69,c0iy3l1q,6234d77291179c1badffad36,0,29,29,Thanks,MyPage,2024-03-20 17:18:22.892606,1,,,150.0,69,,0.0,5,1,1,u3pxiuqe,,,,,0
70,afli1r4h,62c08fa6cab36e3a08790b49,0,29,29,Thanks,MyPage,2024-03-20 17:18:38.400872,1,,,150.0,70,,0.0,5,1,1,u3pxiuqe,,,,,0
71,44ejfdw9,5b15d20c444cef0001cb1153,0,6,29,Intro_RT,TestPage,2024-03-20 17:18:54.608777,1,,,0.0,71,,0.0,,1,1,u3pxiuqe,,,,,0
72,7w8mfjg6,628f7ed6b17795e8b70cc336,0,29,29,Thanks,MyPage,2024-03-20 17:19:58.093549,1,,,100.0,72,,0.0,4,1,1,u3pxiuqe,,,,,0
73,l5u5owrn,651c4484ba17050f6b716614,0,29,29,Thanks,MyPage,2024-03-20 17:20:05.897029,1,,,100.0,73,,0.0,2,1,1,u3pxiuqe,,,,,0
74,g3kmgsoq,5a7a1973000dab00018c3410,0,6,29,Intro_RT,TestPage,2024-03-20 17:20:31.287595,1,,,0.0,74,,0.0,,1,1,u3pxiuqe,,,,,0
75,85kv4jlr,638fdf87700dd1228bade2e1,0,29,29,Thanks,MyPage,2024-03-20 17:20:58.597588,1,,,150.0,75,,0.0,4,1,1,u3pxiuqe,,,,,0
76,1dzphk30,60ff1981688229d1e3eb43e9,0,29,29,Thanks,MyPage,2024-03-20 17:21:11.423380,1,,,150.0,76,,0.0,2,1,1,u3pxiuqe,,,,,0
77,3esxb136,65c243c37e0d77ca70ee030e,0,29,29,Thanks,MyPage,2024-03-20 17:21:13.073703,1,,,100.0,77,,0.0,2,1,1,u3pxiuqe,,,,,0
78,3qjeofau,601b28841ca7bb2f8edaa293,0,29,29,Thanks,MyPage,2024-03-20 17:21:13.087870,1,,,150.0,78,,0.0,2,1,1,u3pxiuqe,,,,,0
79,ieqwa689,65e85ad0d2ec2a33602e60ea,0,29,29,Thanks,MyPage,2024-03-20 17:21:18.436046,1,,,150.0,79,,0.0,4,1,1,u3pxiuqe,,,,,0
80,il8jqzhx,613929236e3092c6bad219ab,0,29,29,Thanks,MyPage,2024-03-20 17:21:21.105272,1,,,150.0,80,,0.0,5,1,1,u3pxiuqe,,,,,0
