Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65fb3291c32a1f35504d94b2,64da47d734bd712c3a8289d0,APPROVED,Not Applicable,2024-03-20T19:02:10.068000Z,2024-03-20T19:13:16.548000Z,2024-03-21T15:01:44.877000Z,2024-03-20T19:14:55.065430Z,667.0,CIH2THBV,2109,39,Female,White,United States,United States,United States,English,No,Full-Time
65fb329383f6233658730575,582bee72b1afc30001af4eb4,APPROVED,Not Applicable,2024-03-20T19:01:39.780000Z,2024-03-20T19:14:36.716000Z,2024-03-21T15:01:45.192000Z,2024-03-20T19:15:12.315554Z,777.0,CIH2THBV,706,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65fb3294d4ca5377b0e7c33f,65d0c1715cedc698fc6c6ff8,APPROVED,Not Applicable,2024-03-20T19:01:48.982000Z,2024-03-20T19:14:43.832000Z,2024-03-21T15:01:45.470000Z,2024-03-20T19:15:12.777791Z,775.0,CIH2THBV,225,54,Male,White,United States,United States,United States,English,No,Full-Time
65fb3296190d6d5f05ecbe6a,6238b95932e705108020765a,APPROVED,Not Applicable,2024-03-20T19:01:44.838000Z,2024-03-20T19:13:02.451000Z,2024-03-21T15:01:45.767000Z,2024-03-20T19:14:49.530592Z,678.0,CIH2THBV,4750,30,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
65fb329637be45c118a9873e,65b929230cff388d15dd5c4c,APPROVED,Not Applicable,2024-03-20T19:01:49.678000Z,2024-03-20T19:17:58.741000Z,2024-03-21T15:01:46.041000Z,2024-03-20T19:17:59.234481Z,970.0,CIH2THBV,68,42,Male,White,United States,United States,United States,English,No,Full-Time
65fb329669d7c11b2fbb8e77,65ae879aec62badd8c13cd80,APPROVED,Not Applicable,2024-03-20T19:02:17.671000Z,2024-03-20T19:20:49.457000Z,2024-03-21T15:01:46.308000Z,2024-03-20T19:20:50.053297Z,1112.0,CIH2THBV,550,53,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
65fb32e52b23ae9b2245e28f,64294cae8d5cae1b2ed48562,APPROVED,Not Applicable,2024-03-20T19:03:09.173000Z,2024-03-20T19:09:13.377000Z,2024-03-21T15:01:46.564000Z,2024-03-20T19:09:18.177973Z,365.0,CIH2THBV,1817,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb32eae5e49ac270e6810b,62d0880f5ba6d972d1bfc63c,APPROVED,Not Applicable,2024-03-20T19:03:10.708000Z,2024-03-20T19:15:32.190000Z,2024-03-21T15:01:46.883000Z,2024-03-20T19:15:32.687025Z,742.0,CIH2THBV,4285,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb32ef49c8fdff3605a6fb,641081a1261eb10752b72497,APPROVED,Not Applicable,2024-03-20T19:03:20.481000Z,2024-03-20T19:12:47.331000Z,2024-03-21T15:01:47.224000Z,2024-03-20T19:14:44.574666Z,567.0,CIH2THBV,3507,59,Male,White,United States,United States,United States,English,No,Full-Time
65fb33c02f42e6aab8ea6b89,60a48adfe091e410f4eaba34,APPROVED,Not Applicable,2024-03-20T19:06:45.654000Z,2024-03-20T19:21:52.464000Z,2024-03-21T15:01:47.606000Z,2024-03-20T19:21:53.099674Z,907.0,CIH2THBV,5430,30,Male,White,United States,United States,United States,English,Yes,Full-Time
65fb34279c8a0ac64dc747d7,65847ecf0896ca006d2c00b7,APPROVED,Not Applicable,2024-03-20T19:09:02.907000Z,2024-03-20T19:21:37.308000Z,2024-03-21T15:01:47.951000Z,2024-03-20T19:21:44.195508Z,755.0,CIH2THBV,646,31,Female,Asian,United States,United States,United States,English,No,Full-Time
