participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.pid,player.is_coop,player.action,player.partner_action,player.rt,player.is_dropout,player.condition,group.id_in_subsession,group.has_dropout,group.is_ready,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
107,pf11h3a4,63ebb22fae90027a0e121582,0,29,29,Thanks,MyPage,2024-03-20 17:52:11.413540,1,,,50.0,2,,50.0,,1,Invest,Keep,56.686,0,ST,38,0,1,1,1aii5uj2,,,,,0
108,qzdowl3n,65eb922aaa1aed668c846309,0,29,29,Thanks,MyPage,2024-03-20 17:54:08.844948,1,,,200.0,2,,200.0,,0,Keep,Invest,5.72,0,ST,49,0,1,1,1aii5uj2,,,,,0
109,5xz1irys,63616240cc69594f32b0ff2e,0,29,29,Thanks,MyPage,2024-03-20 17:55:28.482888,1,,,150.0,1,,150.0,,1,Invest,Invest,42.822,0,ST,46,0,1,1,1aii5uj2,,,,,0
110,9y77t12g,5ac440da9534ba0001c736da,0,29,29,Thanks,MyPage,2024-03-20 17:56:45.326177,1,,,150.0,2,,150.0,,1,Invest,Invest,1.269,0,ST,46,0,1,1,1aii5uj2,,,,,0
111,5e49xzub,60fcefe49e61a0aa689df3c8,0,16,29,not_completed,MyPage,2024-03-20 17:58:24.945525,1,,,0.0,1,,0.0,,,Not yet,Not yet,,0,ST,50,0,0,1,1aii5uj2,,,,,0
112,f7y4g0pg,,0,0,29,,,,0,,,0.0,112,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
113,nmtzo14p,,0,0,29,,,,0,,,0.0,113,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
114,xtdlxlgn,,0,0,29,,,,0,,,0.0,114,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
115,uxn2d14q,,0,0,29,,,,0,,,0.0,115,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
116,fpikt2au,,0,0,29,,,,0,,,0.0,116,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
117,n6ee21r0,,0,0,29,,,,0,,,0.0,117,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
118,hdn6pm4q,,0,0,29,,,,0,,,0.0,118,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
119,xrqe7ecz,,0,0,29,,,,0,,,0.0,119,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
120,vfl75c4b,,0,0,29,,,,0,,,0.0,120,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
121,a7977py1,,0,0,29,,,,0,,,0.0,121,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
122,c58bx38s,,0,0,29,,,,0,,,0.0,122,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
123,vaey9jly,,0,0,29,,,,0,,,0.0,123,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
124,mvab53zk,,0,0,29,,,,0,,,0.0,124,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
125,hj639rfl,,0,0,29,,,,0,,,0.0,125,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
126,etgzpbpd,,0,0,29,,,,0,,,0.0,126,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
127,j2can7sj,,0,0,29,,,,0,,,0.0,127,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
128,5l0ppckq,,0,0,29,,,,0,,,0.0,128,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
129,y76qmogb,,0,0,29,,,,0,,,0.0,129,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
130,odmud51s,,0,0,29,,,,0,,,0.0,130,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
